TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,Age_Group
T00217,C8579,-1,0.0961538461538462,2,Electronics,4,0.7695918367346939,2023-06-18,Wallet,0.6189057530496397,June,6,20-30
T00218,C5092,1,0.5961538461538463,7,Books,1,0.24081632653061227,2023-03-08,Card,0.047063086275614965,March,2,40-50
T00219,C2235,1,0.40384615384615385,4,Electronics,3,0.9218367346938776,2023-11-06,Wallet,0.5531623656346873,November,0,30-40
T00220,C8260,-1,0.7692307692307693,7,Sports,5,0.7038775510204082,2023-10-04,UPI,0.7099319618342124,October,2,50-60
T00221,C2604,1,0.21153846153846156,9,Fashion,5,0.40530612244897957,2023-01-11,Cash,0.4154354040017714,January,2,20-30
T00222,C1828,0,0.3846153846153847,8,Sports,4,0.3522448979591837,2023-01-11,Wallet,0.2895849269294255,January,2,30-40
T00223,C9856,0,0.7692307692307693,5,Fashion,2,0.3753061224489796,2023-07-14,Wallet,0.1516566689480253,July,4,50-60
T00224,C1241,1,0.05769230769230771,1,Fashion,5,0.09326530612244899,2023-02-16,Wallet,0.10765328716937075,February,3,20-30
T00225,C2528,-1,0.0,8,Beauty,2,0.23020408163265307,2023-12-27,Cash,0.09440798743910786,December,2,10-20
T00226,C4872,1,0.5384615384615385,9,Groceries,5,0.1959183673469388,2023-06-20,Cash,0.20890535045694272,June,1,40-50
T00227,C3724,1,0.326923076923077,6,Electronics,5,0.23918367346938776,2023-06-30,Cash,0.25158017633560126,June,4,30-40
T00228,C7658,1,0.25,3,Electronics,5,0.6310204081632653,2023-10-11,Cash,0.6380691654253392,October,2,30-40
T00229,C8956,-1,0.9230769230769232,5,Fashion,2,0.04387755102040817,2023-02-02,Cash,0.02089456097266396,February,3,60+
T00230,C8886,0,0.9423076923076924,9,Books,1,0.71,2023-12-02,Card,0.13961914730866784,December,5,60+
T00231,C4502,1,0.1923076923076924,4,Beauty,5,0.6212244897959184,2023-01-26,UPI,0.6284069406980958,January,3,20-30
T00232,C7570,-1,0.6923076923076924,3,Groceries,2,0.09040816326530612,2023-09-23,Wallet,0.03925278795442651,September,5,50-60
T00233,C1960,-1,0.9230769230769232,4,Sports,1,0.17714285714285716,2023-04-18,Wallet,0.034502194130198484,April,1,60+
T00234,C3697,0,0.1923076923076924,2,Groceries,2,0.9722448979591837,2023-07-05,Cash,0.38717339667458434,July,2,20-30
T00235,C7209,-1,0.5961538461538463,5,Groceries,3,0.12326530612244899,2023-10-02,UPI,0.08055879866339224,October,0,40-50
T00236,C1035,-1,0.9615384615384616,4,Fashion,5,0.7971428571428572,2023-04-12,Wallet,0.8019243930915093,April,2,60+
T00237,C7396,-1,0.9230769230769232,4,Books,2,0.9928571428571429,2023-03-22,Wallet,0.3953057691533476,March,2,60+
T00238,C5345,0,0.9423076923076924,2,Sports,5,0.2642857142857143,2023-10-02,Cash,0.2763396271991626,October,0,60+
T00239,C8454,1,0.0961538461538462,5,Books,3,0.05040816326530612,2023-07-22,Wallet,0.037441120818068364,July,5,20-30
T00240,C5673,0,0.15384615384615385,1,Beauty,2,0.24551020408163268,2023-04-28,Wallet,0.100446877893635,April,4,20-30
T00241,C7930,1,0.7500000000000001,2,Sports,1,0.6106122448979592,2023-05-29,Cash,0.120012882966303,May,0,50-60
T00242,C8973,-1,0.5192307692307693,2,Fashion,5,0.23612244897959186,2023-03-24,Card,0.24856073110833773,March,4,40-50
T00243,C3536,-1,0.7692307692307693,5,Sports,5,0.1320408163265306,2023-07-11,Card,0.1458995933813761,July,1,50-60
T00244,C4111,1,0.5192307692307693,2,Sports,3,0.40959183673469385,2023-06-19,Cash,0.2500100648174242,June,0,40-50
T00245,C5861,0,0.48076923076923084,6,Electronics,5,0.12877551020408165,2023-07-31,UPI,0.14267885180562825,July,0,40-50
T00246,C4566,0,0.5192307692307693,0,Electronics,4,0.020816326530612245,2023-04-21,Cash,0.02806071097870285,April,4,40-50
T00247,C1958,0,0.576923076923077,5,Books,1,0.9514285714285714,2023-10-11,UPI,0.18724586336003868,October,2,40-50
T00248,C9883,1,0.46153846153846156,5,Sports,4,0.6961224489795919,2023-05-08,Wallet,0.560932404686179,May,0,40-50
T00249,C1998,-1,0.0,1,Books,1,0.25020408163265306,2023-01-07,Cash,0.04891501268166996,January,5,10-20
T00250,C6138,-1,0.03846153846153849,4,Electronics,3,0.30489795918367346,2023-01-19,Wallet,0.18805104875397563,January,3,20-30
T00251,C1936,-1,0.6538461538461539,6,Sports,4,0.7853061224489796,2023-01-11,UPI,0.6313056081162688,January,2,50-60
T00252,C1821,1,0.23076923076923084,8,Fashion,4,0.23408163265306123,2023-09-27,UPI,0.19634445831152625,September,2,30-40
T00253,C8811,-1,0.8846153846153847,7,Beauty,3,0.8816326530612245,2023-02-22,UPI,0.5293691372438504,February,2,60+
T00254,C9238,-1,0.4423076923076924,1,Fashion,1,0.5006122448979592,2023-09-14,UPI,0.09831313659970208,September,3,40-50
T00255,C9701,0,0.0,4,Groceries,5,0.7859183673469388,2023-07-23,Card,0.7908530939248762,July,6,10-20
T00256,C3579,-1,0.3846153846153847,0,Fashion,4,0.6879591836734694,2023-09-06,UPI,0.5544909215346834,September,2,30-40
T00257,C1931,0,0.9230769230769232,0,Books,4,0.5638775510204082,2023-01-22,Wallet,0.45658037763194975,January,6,60+
T00258,C9320,1,0.6346153846153847,5,Sports,3,0.7422448979591837,2023-03-22,Cash,0.44687789363500946,March,2,50-60
T00259,C2312,0,0.23076923076923084,1,Electronics,5,0.022040816326530613,2023-05-25,UPI,0.037400861548371515,May,3,30-40
T00260,C4044,-1,0.019230769230769273,5,Beauty,1,0.4793877551020408,2023-06-04,Wallet,0.09412617255122992,June,6,10-20
T00261,C2122,-1,0.826923076923077,8,Electronics,2,0.18591836734693878,2023-01-13,UPI,0.07693546439067595,January,4,60+
T00262,C2113,0,0.0,0,Fashion,1,0.26061224489795914,2023-04-28,Card,0.05096823543620919,April,4,10-20
T00263,C4853,-1,0.7692307692307693,5,Sports,3,0.10020408163265307,2023-11-20,Card,0.06691090623616087,November,0,50-60
T00264,C7615,0,0.8846153846153847,6,Books,4,0.0536734693877551,2023-12-19,UPI,0.053987680663472766,December,1,60+
T00265,C2964,-1,0.28846153846153855,7,Beauty,5,0.29,2023-05-07,Wallet,0.3017029671081767,May,6,30-40
T00266,C5033,0,0.2692307692307693,8,Furniture,4,0.8412244897959184,2023-01-18,UPI,0.6754297677040139,January,2,30-40
T00267,C1651,0,0.8461538461538461,8,Groceries,3,0.2679591836734694,2023-05-20,Card,0.16619026530858733,May,5,60+
T00268,C2343,1,0.42307692307692313,5,Beauty,1,0.01816326530612245,2023-03-05,Wallet,0.0031402230363541204,March,6,40-50
T00269,C7868,0,0.3653846153846154,8,Sports,4,0.6626530612244897,2023-07-13,Cash,0.5345223237650469,July,3,30-40
T00270,C9565,0,0.15384615384615385,8,Fashion,2,0.7081632653061225,2023-12-02,UPI,0.2829824066991425,December,5,20-30
T00271,C6183,1,0.11538461538461542,1,Furniture,3,0.7593877551020408,2023-07-25,UPI,0.4570232295986151,July,1,20-30
T00272,C5272,-1,0.46153846153846156,1,Beauty,1,0.9263265306122449,2023-03-09,Card,0.1822939731873264,March,3,40-50
T00273,C4346,0,0.6153846153846154,8,Electronics,5,0.4312244897959184,2023-05-19,UPI,0.4410000402592697,May,4,50-60
T00274,C6147,1,0.7115384615384616,6,Fashion,1,0.9563265306122449,2023-02-13,UPI,0.188212085832763,February,0,50-60
T00275,C4910,1,0.3653846153846154,2,Books,2,0.8389795918367347,2023-02-09,Cash,0.3345947904505012,February,3,30-40
T00276,C5351,0,0.1923076923076924,6,Groceries,4,0.5116326530612245,2023-02-07,Cash,0.4153548854623777,February,1,20-30
T00277,C7484,-1,0.07692307692307698,5,Furniture,1,0.38,2023-09-16,Wallet,0.07451990820886509,September,5,20-30
T00278,C3144,1,1.0,2,Furniture,2,0.7081632653061225,2023-12-27,UPI,0.2829824066991425,December,2,60+
T00279,C5915,0,0.03846153846153849,1,Fashion,2,0.2620408163265306,2023-08-01,Wallet,0.10696887958452433,August,1,20-30
T00280,C8491,1,0.3653846153846154,5,Sports,2,0.4542857142857143,2023-01-11,Card,0.18281734369338543,January,2,30-40
T00281,C6180,-1,0.34615384615384615,3,Fashion,3,0.1536734693877551,2023-01-08,Wallet,0.09855469221788317,January,6,30-40
T00282,C2188,0,0.5576923076923077,8,Furniture,3,0.8718367346938776,2023-10-05,Card,0.5235718024075043,October,3,40-50
T00283,C1152,0,0.8846153846153847,7,Electronics,1,0.6310204081632653,2023-11-06,UPI,0.12403880993598777,November,0,60+
T00284,C8508,-1,0.6346153846153847,7,Books,1,0.20918367346938777,2023-03-19,Wallet,0.04082289947260357,March,6,50-60
T00285,C2638,-1,0.730769230769231,1,Groceries,1,0.3540816326530612,2023-02-18,UPI,0.06940698095736543,February,5,50-60
T00286,C2200,1,0.6346153846153847,9,Electronics,4,0.6693877551020408,2023-10-29,UPI,0.5398365473650308,October,6,50-60
T00287,C9808,0,0.40384615384615385,9,Furniture,4,0.09346938775510205,2023-07-20,Wallet,0.08538991102701397,July,3,30-40
T00288,C4492,1,0.5192307692307693,3,Electronics,1,0.3659183673469388,2023-04-10,UPI,0.0717420185997826,April,0,40-50
T00289,C9288,0,0.826923076923077,6,Sports,5,0.6557142857142857,2023-11-07,Card,0.662426023591932,November,1,60+
T00290,C5345,1,0.15384615384615385,9,Fashion,3,0.3069387755102041,2023-06-09,Card,0.18925882684488105,June,4,20-30
T00291,C3170,0,0.40384615384615385,5,Furniture,3,0.9348979591836735,2023-06-15,UPI,0.5608921454164821,June,3,30-40
T00292,C6718,-1,0.5961538461538463,0,Books,2,0.1289795918367347,2023-08-06,Cash,0.05447079189983494,August,6,40-50
T00293,C2127,1,0.42307692307692313,3,Groceries,1,0.7830612244897959,2023-09-20,Cash,0.1540319658601393,September,2,40-50
T00294,C5002,0,0.9230769230769232,9,Beauty,4,0.7979591836734694,2023-01-12,Card,0.641289907001087,January,3,60+
T00295,C7054,0,0.23076923076923084,3,Groceries,2,0.523469387755102,2023-06-04,UPI,0.21011312854784817,June,6,30-40
T00296,C5669,1,0.1923076923076924,2,Sports,3,0.6771428571428572,2023-05-21,UPI,0.4083497725351262,May,6,20-30
T00297,C3584,-1,0.980769230769231,2,Beauty,1,0.6359183673469387,2023-08-23,Card,0.1250050324087121,August,2,60+
T00298,C8179,-1,0.48076923076923084,8,Electronics,3,0.2755102040816326,2023-04-14,Wallet,0.1706590442449374,April,4,40-50
T00299,C9900,1,0.019230769230769273,9,Electronics,5,0.09122448979591838,2023-02-21,Cash,0.10564032368452836,February,1,10-20
T00300,C5956,1,0.2692307692307693,3,Groceries,2,0.6210204081632653,2023-05-16,Card,0.24860099037803454,May,1,30-40
T00301,C9666,0,0.2692307692307693,5,Furniture,1,0.7091836734693877,2023-12-02,Cash,0.13945811022988044,December,5,30-40
T00302,C1128,0,0.8846153846153847,5,Electronics,5,0.32551020408163267,2023-10-23,Cash,0.3367285317444342,October,0,60+
T00303,C5905,-1,0.15384615384615385,5,Furniture,5,0.45122448979591834,2023-08-30,Wallet,0.4607270824107251,August,2,20-30
T00304,C2697,-1,0.25,6,Groceries,4,0.18122448979591838,2023-07-12,UPI,0.15463585490559204,July,2,30-40
T00305,C3200,-1,0.8846153846153847,6,Furniture,1,0.17448979591836736,2023-05-30,Card,0.03397882362413946,May,1,60+
T00306,C5333,1,0.019230769230769273,0,Sports,4,0.13,2023-08-08,UPI,0.11421554812995692,August,1,10-20
T00307,C2891,1,0.7115384615384616,4,Beauty,5,0.606326530612245,2023-02-17,UPI,0.6137123072587464,February,4,50-60
T00308,C2753,1,0.6153846153846154,9,Groceries,1,0.5608163265306122,2023-04-24,Wallet,0.11018962116027216,April,0,50-60
T00309,C3546,-1,0.1923076923076924,7,Beauty,1,0.04673469387755102,2023-07-28,Card,0.0087765207939128,July,4,20-30
T00310,C5462,-1,0.13461538461538464,8,Books,1,0.4004081632653061,2023-10-15,Wallet,0.07854583517854986,October,6,20-30
T00311,C5616,-1,0.4423076923076924,0,Furniture,1,0.4716326530612245,2023-05-23,Cash,0.09259632030274971,May,1,40-50
T00312,C4450,-1,0.8653846153846155,0,Fashion,4,0.2720408163265306,2023-09-05,UPI,0.22629735496598094,September,1,60+
T00313,C6617,1,0.7884615384615384,3,Sports,3,0.9053061224489796,2023-05-26,Cash,0.5433793630983534,May,4,50-60
T00314,C4335,0,0.9615384615384616,8,Furniture,1,0.1779591836734694,2023-12-26,UPI,0.03466323120898587,December,1,60+
T00315,C5325,1,0.03846153846153849,6,Groceries,2,0.10918367346938776,2023-10-01,Card,0.04666049357864649,October,6,20-30
T00316,C9280,0,0.46153846153846156,2,Books,1,0.3540816326530612,2023-09-17,Wallet,0.06940698095736543,September,6,40-50
T00317,C9004,0,0.7692307692307693,2,Furniture,4,0.9981632653061225,2023-05-06,Cash,0.7992672812915174,May,5,50-60
T00318,C5114,1,0.3076923076923077,3,Fashion,1,0.01816326530612245,2023-07-15,Card,0.0031402230363541204,July,5,30-40
T00319,C1832,1,0.9423076923076924,3,Books,3,0.516734693877551,2023-01-09,Card,0.31341841458995934,January,0,60+
T00320,C2512,1,0.6538461538461539,4,Electronics,5,0.3136734693877551,2023-09-12,UPI,0.3250533435323483,September,1,50-60
T00321,C7939,-1,0.7500000000000001,6,Books,4,0.9222448979591837,2023-07-21,Cash,0.739361487982608,July,4,50-60
T00322,C5533,1,0.05769230769230771,1,Books,1,0.33714285714285713,2023-07-10,Wallet,0.06606546157252707,July,0,20-30
T00323,C1722,-1,0.730769230769231,6,Furniture,1,0.05408163265306123,2023-10-07,Card,0.010225854502999315,October,5,50-60
T00324,C1058,0,0.05769230769230771,2,Beauty,1,0.4016326530612245,2024-01-01,Card,0.07878739079673094,January,0,20-30
T00325,C6464,1,0.8076923076923078,4,Groceries,5,0.45,2023-02-25,Card,0.45951930431981963,February,5,60+
T00326,C3143,-1,0.11538461538461542,8,Fashion,1,0.14204081632653062,2023-08-20,Card,0.027577599742340676,August,6,20-30
T00327,C5291,-1,0.7884615384615384,7,Electronics,3,0.9530612244897959,2023-04-25,Wallet,0.5716413704255405,April,1,50-60
T00328,C3647,-1,0.019230769230769273,0,Beauty,4,0.9440816326530612,2023-10-23,Card,0.7565924554128588,October,0,10-20
T00329,C8239,1,0.05769230769230771,7,Furniture,4,0.07489795918367348,2023-01-13,Card,0.0707355368573614,January,4,20-30
T00330,C8007,0,0.8461538461538461,6,Beauty,1,0.9424489795918367,2023-07-23,Cash,0.18547445549337738,July,6,60+
T00331,C1158,1,0.13461538461538464,4,Electronics,5,0.8087755102040817,2023-04-29,UPI,0.8133982849551109,April,5,20-30
T00332,C2832,-1,0.5000000000000001,6,Furniture,4,0.0763265306122449,2023-08-17,Card,0.07186279640887314,August,3,40-50
T00333,C2232,0,0.5384615384615385,3,Furniture,2,0.08020408163265305,2023-07-09,Cash,0.03522686098474174,July,6,40-50
T00334,C3442,0,0.46153846153846156,9,Sports,5,0.5259183673469388,2023-09-02,Wallet,0.5344015459559563,September,5,40-50
T00335,C9938,0,0.13461538461538464,6,Beauty,5,0.15571428571428572,2023-10-16,Wallet,0.16924996980554774,October,0,20-30
T00336,C1590,0,0.6730769230769232,1,Beauty,1,0.5159183673469387,2023-02-25,Wallet,0.10133258182696565,February,5,50-60
T00337,C7049,-1,0.3076923076923077,4,Electronics,4,0.014081632653061227,2023-11-26,Card,0.02274648737871895,November,6,30-40
T00338,C3426,-1,0.576923076923077,9,Electronics,4,0.5961224489795919,2023-06-09,Wallet,0.4820242360803575,June,4,40-50
T00339,C8041,0,0.8461538461538461,8,Fashion,4,0.4720408163265306,2023-06-20,Card,0.3841136921776239,June,1,60+
T00340,C3088,0,0.17307692307692313,8,Furniture,4,0.6655102040816326,2023-03-15,Wallet,0.5367768428680704,March,2,20-30
T00341,C1685,0,0.25,1,Furniture,5,0.8361224489795919,2023-11-19,Wallet,0.8403719956519989,November,6,30-40
T00342,C6050,0,0.8461538461538461,1,Beauty,5,0.3257142857142857,2023-02-12,UPI,0.3369298280929184,February,6,60+
T00343,C6974,-1,0.826923076923077,4,Sports,1,0.5257142857142857,2023-02-18,UPI,0.10326502677241435,February,5,60+
T00344,C1653,0,0.7692307692307693,2,Electronics,3,0.6530612244897959,2023-10-15,UPI,0.39409799106244214,October,6,50-60
T00345,C6862,0,0.0,6,Beauty,1,0.5948979591836735,2023-03-28,Wallet,0.11691291919964572,March,1,10-20
T00346,C4441,1,0.3653846153846154,9,Fashion,4,0.21653061224489797,2023-04-17,UPI,0.18249526953581063,April,0,30-40
T00347,C5088,-1,0.5000000000000001,1,Electronics,5,0.1626530612244898,2023-09-08,UPI,0.17609404565401185,September,4,40-50
T00348,C2684,0,0.8076923076923078,9,Groceries,3,0.5538775510204081,2023-10-31,Card,0.3353999758444382,October,1,60+
T00349,C6794,0,0.11538461538461542,3,Fashion,5,0.6808163265306123,2023-05-08,UPI,0.6871854744554934,May,0,20-30
T00350,C7658,1,0.8076923076923078,5,Groceries,2,0.8418367346938775,2023-02-12,UPI,0.33572205000201294,February,6,60+
T00351,C3532,0,0.6346153846153847,9,Fashion,1,0.16877551020408166,2023-03-14,Cash,0.03285156407262772,March,1,50-60
T00352,C4878,0,0.326923076923077,8,Sports,1,0.8393877551020408,2023-07-26,Card,0.16514352429646928,July,2,30-40
T00353,C3662,0,0.7500000000000001,5,Books,1,0.2510204081632653,2023-11-12,UPI,0.049076049760457346,November,6,50-60
T00354,C3900,1,0.730769230769231,6,Furniture,5,0.03959183673469388,2023-08-31,Card,0.05471234751801603,August,3,50-60
T00355,C7755,-1,0.8461538461538461,0,Electronics,1,0.9816326530612245,2023-09-25,Card,0.19320423527517214,September,0,60+
T00356,C1406,1,0.15384615384615385,8,Fashion,5,0.6387755102040816,2023-10-18,Cash,0.6457184266677403,October,2,20-30
T00357,C3938,-1,0.5000000000000001,5,Books,2,0.7973469387755102,2023-04-30,Wallet,0.3181690084141874,April,6,40-50
T00358,C6442,1,0.11538461538461542,2,Furniture,5,0.9802040816326532,2023-01-31,UPI,0.9824872176818713,January,1,20-30
T00359,C7745,1,0.6153846153846154,0,Beauty,2,0.06244897959183674,2023-09-10,Cash,0.02822174805749024,September,6,50-60
T00360,C5065,0,0.8846153846153847,9,Furniture,5,0.4848979591836735,2023-05-10,Card,0.4939409799106244,May,2,60+
T00361,C5371,-1,0.7500000000000001,1,Groceries,3,0.2693877551020408,2023-07-30,UPI,0.1670357099722211,July,6,50-60
T00362,C3608,-1,0.13461538461538464,7,Books,3,0.25326530612244896,2023-06-09,Card,0.15749426305406822,June,4,20-30
T00363,C2771,-1,0.34615384615384615,6,Beauty,4,0.7740816326530612,2023-06-22,Wallet,0.6224485687829623,June,3,30-40
T00364,C7267,-1,0.13461538461538464,6,Books,4,0.1316326530612245,2023-03-19,UPI,0.11550384476025605,March,6,20-30
T00365,C1634,0,0.9615384615384616,5,Sports,5,0.15591836734693879,2023-01-19,Cash,0.16945126615403197,January,3,60+
T00366,C8711,0,0.11538461538461542,4,Sports,4,0.3871428571428571,2023-06-14,Wallet,0.31712226740206934,June,2,20-30
T00367,C4644,1,0.5961538461538463,2,Groceries,2,0.3604081632653061,2023-12-19,Wallet,0.14577881557228553,December,1,40-50
T00368,C4269,1,0.23076923076923084,1,Books,2,0.2353061224489796,2023-10-17,Wallet,0.09642095092395024,October,1,30-40
T00369,C8541,0,0.730769230769231,3,Books,2,0.26918367346938776,2023-11-03,Wallet,0.10978702846330368,November,4,50-60
T00370,C6728,1,0.23076923076923084,1,Books,1,0.8385714285714286,2023-07-28,Cash,0.16498248721768188,July,4,30-40
T00371,C6000,0,0.9423076923076924,0,Beauty,1,0.8630612244897959,2023-01-03,Card,0.16981359958130363,January,1,60+
T00372,C4728,-1,0.3076923076923077,0,Furniture,2,0.8746938775510205,2023-05-18,Cash,0.3486855348443979,May,3,30-40
T00373,C4652,1,0.6346153846153847,8,Groceries,3,0.5706122448979591,2023-12-20,Wallet,0.3453037561898627,December,2,50-60
T00374,C1387,0,0.23076923076923084,4,Furniture,5,0.7479591836734694,2023-04-18,Cash,0.7534119731068079,April,1,30-40
T00375,C4164,-1,0.42307692307692313,7,Beauty,4,0.21918367346938777,2023-10-15,UPI,0.18458875156004673,October,6,40-50
T00376,C7528,-1,0.8653846153846155,6,Sports,5,0.566734693877551,2023-09-08,Wallet,0.574660815652804,September,4,60+
T00377,C6378,-1,0.5000000000000001,9,Furniture,3,0.4861224489795918,2023-10-07,Card,0.29530174322637787,October,5,40-50
T00378,C5564,0,0.34615384615384615,5,Furniture,3,0.6022448979591837,2023-09-13,Cash,0.3640243165988969,September,2,30-40
T00379,C2137,0,0.1923076923076924,1,Sports,5,0.720204081632653,2023-06-10,UPI,0.7260356697129514,June,5,20-30
T00380,C5573,0,0.03846153846153849,3,Groceries,5,0.06673469387755102,2023-11-30,Cash,0.08148476186641974,November,3,20-30
T00381,C6753,-1,0.6730769230769232,4,Fashion,2,0.6479591836734694,2023-05-01,UPI,0.2592294375780023,May,0,50-60
T00382,C9346,-1,0.5961538461538463,1,Books,2,0.3995918367346939,2023-06-14,UPI,0.16123837513587505,June,2,40-50
T00383,C7548,-1,0.25,5,Furniture,4,0.34897959183673466,2023-08-25,Cash,0.2870083336688272,August,4,30-40
T00384,C9785,0,0.8461538461538461,1,Electronics,3,0.1253061224489796,2023-12-29,Wallet,0.08176657675429767,December,4,60+
T00385,C6425,0,0.576923076923077,0,Electronics,5,0.2546938775510204,2023-09-05,Wallet,0.2668786988204034,September,1,40-50
T00386,C1452,1,0.40384615384615385,0,Groceries,3,0.9477551020408164,2023-09-21,Card,0.5685011473891863,September,3,30-40
T00387,C2889,-1,0.28846153846153855,7,Furniture,3,0.8316326530612245,2023-10-12,Wallet,0.49977857401666737,October,3,30-40
